created_at,field1,field2
1993-06-22 00:00:00,28.58,0.91
1993-06-23 00:00:00,35.52,0.93
1993-06-24 00:00:00,23.85,0.92
1993-06-25 00:00:00,17.85,0.91
1993-06-26 00:00:00,20.6,0.91
1993-06-27 00:00:00,25.18,0.92
1993-06-28 00:00:00,5.82,0.88
1993-07-29 00:00:00,31.71,0.93
1993-07-30 00:00:00,16.96,0.93
1993-07-31 00:00:00,3.5,0.9
1993-07-01 00:00:00,7.27,0.9
1993-07-02 00:00:00,9.79,0.91
1993-07-03 00:00:00,6.84,0.9
1993-07-04 00:00:00,10.01,0.91
1993-07-05 00:00:00,7.94,0.91
1993-07-06 00:00:00,7.18,0.9
1993-07-07 00:00:00,17.28,0.92
1993-07-08 00:00:00,9.06,0.91
1993-07-09 00:00:00,0.93,0.9
1993-07-10 00:00:00,0.63,0.88
1993-07-11 00:00:00,1.58,0.88
1993-07-12 00:00:00,5.02,0.89
1993-07-13 00:00:00,5.38,0.89
1993-07-14 00:00:00,7.58,0.9
1993-07-15 00:00:00,5.67,0.89
1993-07-16 00:00:00,9.59,0.9
1993-07-17 00:00:00,0.58,0.88
1993-07-18 00:00:00,6.76,0.88
1993-07-19 00:00:00,3.85,0.89
1993-07-20 00:00:00,0.2,0.87
1993-07-21 00:00:00,0.86,0.87
1993-07-22 00:00:00,3.0,0.87
1993-07-23 00:00:00,4.71,0.88
1993-07-25 00:00:00,2.32,0.88
1993-07-26 00:00:00,3.34,0.87
1993-07-27 00:00:00,12.25,0.89
1993-07-28 00:00:00,0.49,0.87
1993-08-01 00:00:00,0.03,0.85
1993-08-02 00:00:00,13.92,0.88
1993-08-03 00:00:00,14.11,0.9
1993-08-04 00:00:00,29.04,0.93
1993-08-05 00:00:00,32.1,0.95
1993-08-06 00:00:00,9.36,0.91
1993-08-07 00:00:00,38.28,0.96
1993-08-08 00:00:00,13.84,0.93
1993-08-09 00:00:00,5.14,0.91
1993-08-10 00:00:00,3.26,0.91
1993-08-11 00:00:00,6.24,0.91
1993-08-12 00:00:00,21.37,0.95
1993-08-13 00:00:00,13.02,0.93
1993-08-14 00:00:00,36.51,0.97
1993-08-15 00:00:00,10.84,0.94
1993-08-16 00:00:00,11.81,0.95
1993-08-17 00:00:00,20.05,0.95
1993-08-18 00:00:00,35.82,0.98
1993-08-19 00:00:00,16.84,0.96
1993-08-20 00:00:00,33.1,0.98
1993-08-21 00:00:00,3.76,0.95
1993-08-22 00:00:00,6.03,0.95
1993-08-23 00:00:00,2.86,0.95
1993-08-24 00:00:00,1.11,0.94
1993-08-25 00:00:00,8.6,0.95
1993-08-26 00:00:00,14.07,0.95
1993-08-27 00:00:00,19.03,0.95
1993-08-28 00:00:00,12.32,0.96
1993-08-29 00:00:00,6.29,0.95
1993-08-30 00:00:00,16.91,0.96
1993-08-31 00:00:00,6.06,0.95
1993-09-02 00:00:00,1.43,0.95
1993-09-03 00:00:00,2.05,0.94
1993-09-04 00:00:00,8.82,0.95
1993-09-05 00:00:00,34.48,0.98
1993-09-06 00:00:00,15.29,0.96
1993-09-07 00:00:00,16.16,0.96
1993-09-08 00:00:00,13.29,0.96
1993-09-09 00:00:00,17.22,0.98
1993-09-10 00:00:00,5.78,0.96
1993-09-11 00:00:00,5.0,0.96
1993-09-12 00:00:00,4.8,0.96
1993-09-13 00:00:00,3.44,0.95
1993-09-14 00:00:00,7.02,0.95
1993-09-15 00:00:00,6.02,0.95
1993-09-16 00:00:00,0.39,0.95
1993-09-17 00:00:00,0.84,0.94
1993-09-18 00:00:00,5.21,0.94
1993-09-19 00:00:00,17.46,0.96
1993-09-20 00:00:00,10.23,0.95
1993-09-21 00:00:00,26.13,0.97
1993-09-22 00:00:00,24.57,0.97
1993-09-23 00:00:00,2.21,0.95
1993-09-24 00:00:00,5.58,0.95
1993-09-25 00:00:00,14.01,0.96
1993-09-26 00:00:00,6.1,0.95
1993-09-27 00:00:00,8.61,0.96
1993-09-28 00:00:00,10.48,0.96
1993-09-29 00:00:00,8.02,0.96
1993-09-30 00:00:00,2.22,0.95
1993-10-01 00:00:00,7.71,0.95
1993-10-01 00:00:00,1.25,0.95
1993-10-02 00:00:00,4.86,0.95
1993-10-03 00:00:00,2.24,0.94
1993-10-04 00:00:00,2.18,0.94
1993-10-05 00:00:00,5.61,0.94
1993-10-06 00:00:00,0.25,0.93
1993-10-07 00:00:00,0.61,0.93
1993-10-08 00:00:00,0.58,0.92
1993-10-09 00:00:00,1.53,0.92
1993-10-10 00:00:00,0.79,0.91
1993-10-11 00:00:00,0.86,0.91
1993-10-12 00:00:00,0.74,0.91
1993-10-13 00:00:00,3.65,0.91
1993-10-14 00:00:00,6.14,0.92
1993-10-15 00:00:00,1.56,0.91
1993-10-16 00:00:00,0.34,0.91
1993-10-17 00:00:00,1.63,0.91
1993-10-18 00:00:00,1.24,0.91
1993-10-19 00:00:00,0.71,0.9
1993-10-20 00:00:00,2.91,0.9
1993-10-21 00:00:00,4.04,0.91
1993-10-22 00:00:00,2.67,0.9
1993-10-23 00:00:00,2.65,0.9
1993-10-24 00:00:00,0.82,0.89
1993-10-25 00:00:00,2.69,0.89
1993-10-26 00:00:00,3.05,0.89
1993-10-27 00:00:00,6.19,0.9
1993-10-28 00:00:00,2.38,0.89
1993-10-29 00:00:00,0.51,0.89
1993-10-30 00:00:00,1.76,0.88
1993-10-31 00:00:00,3.87,0.88
1993-11-01 00:00:00,13.6,0.91
1993-11-02 00:00:00,0.64,0.88
1993-11-03 00:00:00,1.25,0.88
1993-11-05 00:00:00,1.07,0.87
1993-11-06 00:00:00,4.31,0.88
1993-11-07 00:00:00,0.46,0.87
1993-11-08 00:00:00,1.81,0.87
1993-11-10 00:00:00,2.69,0.86
1993-11-11 00:00:00,4.5,0.87
1993-11-12 00:00:00,0.01,0.85
1993-11-15 00:00:00,0.66,0.84
1993-11-16 00:00:00,2.12,0.84
1993-11-17 00:00:00,2.63,0.84
1993-11-18 00:00:00,3.54,0.84
1993-11-19 00:00:00,0.79,0.84
1993-11-20 00:00:00,0.72,0.84
1993-11-21 00:00:00,0.08,0.83
1993-11-22 00:00:00,0.02,0.82
1993-11-23 00:00:00,0.03,0.82
1993-11-26 00:00:00,0.02,0.81
1993-11-27 00:00:00,0.12,0.8
1993-11-28 00:00:00,0.7,0.8
1993-11-30 00:00:00,0.68,0.8
1993-12-01 00:00:00,0.36,0.79
1993-12-02 00:00:00,0.15,0.78
1993-12-03 00:00:00,1.01,0.78
1993-12-04 00:00:00,3.48,0.79
1993-12-05 00:00:00,2.65,0.79
1993-12-06 00:00:00,1.57,0.78
1993-12-07 00:00:00,2.69,0.79
1993-12-08 00:00:00,0.26,0.77
1993-12-09 00:00:00,0.95,0.77
1993-12-10 00:00:00,5.78,0.79
1993-12-12 00:00:00,0.05,0.77
1993-12-14 00:00:00,0.01,0.76
1993-12-15 00:00:00,0.02,0.75
1993-12-16 00:00:00,0.04,0.75
1993-12-23 00:00:00,0.01,0.72
1993-12-24 00:00:00,0.29,0.71
1993-12-27 00:00:00,0.65,0.7
1993-12-28 00:00:00,2.46,0.71
1993-12-29 00:00:00,0.91,0.7
1993-12-30 00:00:00,1.25,0.7
1994-01-02 00:00:00,0.04,0.69
1994-01-03 00:00:00,0.19,0.69
1994-01-04 00:00:00,0.15,0.68
1994-01-05 00:00:00,0.09,0.68
1994-01-06 00:00:00,0.06,0.67
1994-01-07 00:00:00,0.14,0.67
1994-01-08 00:00:00,0.24,0.67
1994-01-09 00:00:00,0.22,0.66
1994-01-14 00:00:00,0.03,0.65
1994-01-17 00:00:00,0.32,0.65
1994-01-18 00:00:00,0.39,0.64
1994-01-20 00:00:00,0.31,0.64
1994-01-21 00:00:00,0.03,0.63
1994-01-24 00:00:00,0.24,0.63
1994-01-31 00:00:00,0.05,0.61
1994-02-16 00:00:00,0.45,0.58
1994-02-17 00:00:00,0.67,0.58
1994-02-18 00:00:00,0.33,0.57
1994-02-19 00:00:00,0.65,0.57
1994-02-20 00:00:00,0.08,0.56
1994-03-02 00:00:00,0.13,0.48
1994-03-06 00:00:00,0.05,0.42
1994-03-07 00:00:00,0.39,0.42
1994-03-08 00:00:00,0.46,0.43
1994-03-09 00:00:00,0.04,0.43
1994-03-10 00:00:00,0.07,0.42
1994-03-11 00:00:00,0.13,0.42
1994-03-15 00:00:00,0.05,0.41
1994-03-28 00:00:00,0.15,0.37
1994-04-30 00:00:00,0.05,0.36
1994-04-01 00:00:00,0.08,0.35
1994-04-20 00:00:00,0.24,0.3
1994-04-25 00:00:00,0.34,0.31
1994-04-26 00:00:00,2.77,0.37
1994-05-01 00:00:00,0.04,0.31
1994-05-04 00:00:00,0.25,0.3
1994-05-08 00:00:00,0.47,0.3
1994-05-09 00:00:00,2.46,0.34
1994-05-10 00:00:00,0.04,0.37
1994-05-11 00:00:00,0.45,0.36
1994-05-12 00:00:00,0.87,0.37
1994-05-13 00:00:00,0.54,0.37
1994-05-14 00:00:00,0.66,0.37
1994-05-15 00:00:00,0.42,0.37
1994-05-16 00:00:00,1.71,0.38
1994-05-17 00:00:00,2.75,0.45
1994-05-18 00:00:00,0.07,0.47
1994-05-21 00:00:00,1.06,0.41
1994-05-23 00:00:00,0.16,0.38
1994-05-24 00:00:00,0.13,0.37
1994-05-26 00:00:00,0.74,0.35
1994-05-27 00:00:00,0.54,0.36
1994-05-28 00:00:00,0.73,0.36
1994-06-01 00:00:00,14.92,0.52
1994-06-02 00:00:00,1.25,0.58
1994-06-03 00:00:00,2.48,0.58
1994-06-04 00:00:00,1.49,0.56
1994-06-05 00:00:00,4.21,0.57
1994-06-06 00:00:00,4.94,0.61
1994-06-07 00:00:00,0.87,0.57
1994-06-08 00:00:00,0.48,0.55
1994-06-10 00:00:00,0.56,0.55
1994-06-12 00:00:00,0.05,0.5
1994-06-13 00:00:00,1.02,0.48
1994-06-14 00:00:00,2.25,0.48
1994-06-15 00:00:00,3.49,0.52
1994-06-16 00:00:00,1.4,0.52
1994-06-17 00:00:00,2.13,0.52
1994-06-18 00:00:00,1.23,0.55
1994-06-19 00:00:00,1.27,0.53
1994-06-20 00:00:00,1.72,0.52
1994-06-21 00:00:00,6.47,0.58
1994-06-22 00:00:00,0.24,0.55
1994-06-23 00:00:00,0.47,0.53
1994-06-25 00:00:00,2.31,0.52
1994-06-28 00:00:00,0.04,0.46
1994-07-30 00:00:00,1.45,0.46
1994-07-31 00:00:00,3.38,0.49
1994-07-01 00:00:00,5.92,0.53
1994-07-02 00:00:00,4.23,0.55
1994-07-03 00:00:00,3.7,0.56
1994-07-04 00:00:00,0.55,0.54
1994-07-06 00:00:00,0.93,0.51
1994-07-07 00:00:00,0.12,0.5
1994-07-08 00:00:00,1.09,0.48
1994-07-09 00:00:00,0.46,0.48
1994-07-10 00:00:00,0.51,0.47
1994-07-11 00:00:00,0.17,0.45
1994-07-12 00:00:00,0.89,0.45
1994-07-13 00:00:00,0.57,0.44
1994-07-15 00:00:00,0.12,0.4
1994-07-16 00:00:00,0.18,0.38
1994-07-18 00:00:00,0.35,0.38
1994-07-20 00:00:00,1.37,0.36
1994-07-21 00:00:00,2.17,0.41
1994-07-23 00:00:00,0.24,0.39
1994-07-24 00:00:00,0.53,0.38
1994-07-25 00:00:00,0.59,0.38
1994-07-27 00:00:00,0.22,0.36
1994-07-28 00:00:00,0.53,0.36
1994-08-01 00:00:00,0.61,0.37
1994-08-02 00:00:00,3.66,0.4
1994-08-03 00:00:00,0.84,0.45
1994-08-04 00:00:00,0.41,0.42
1994-08-05 00:00:00,1.8,0.42
1994-08-06 00:00:00,0.72,0.41
1994-08-07 00:00:00,9.61,0.51
1994-08-08 00:00:00,3.58,0.57
1994-08-09 00:00:00,0.68,0.54
1994-08-12 00:00:00,0.71,0.51
1994-08-13 00:00:00,3.29,0.52
1994-08-14 00:00:00,4.46,0.6
1994-08-15 00:00:00,2.05,0.57
1994-08-17 00:00:00,1.45,0.55
1994-08-18 00:00:00,6.15,0.59
1994-08-19 00:00:00,1.29,0.58
1994-08-22 00:00:00,0.77,0.56
1994-08-25 00:00:00,0.08,0.49
1994-08-26 00:00:00,0.21,0.47
1994-08-28 00:00:00,0.75,0.44
1994-08-29 00:00:00,3.38,0.48
1994-08-30 00:00:00,1.69,0.51
1994-08-31 00:00:00,3.61,0.52
1994-09-02 00:00:00,8.11,0.61
1994-09-04 00:00:00,1.94,0.52
1994-09-05 00:00:00,1.27,0.52
1994-09-06 00:00:00,0.31,0.52
1994-09-08 00:00:00,0.09,0.49
1994-09-12 00:00:00,1.73,0.44
1994-09-13 00:00:00,0.34,0.45
1994-09-14 00:00:00,0.11,0.42
1994-09-15 00:00:00,2.01,0.41
1994-09-16 00:00:00,6.75,0.54
1994-09-17 00:00:00,2.8,0.53
1994-09-18 00:00:00,0.36,0.51
1994-09-19 00:00:00,3.25,0.51
1994-09-20 00:00:00,4.52,0.55
1994-09-21 00:00:00,1.75,0.55
1994-09-22 00:00:00,0.56,0.54
1994-09-23 00:00:00,0.3,0.52
1994-09-24 00:00:00,0.24,0.49
1994-09-25 00:00:00,0.3,0.48
1994-09-26 00:00:00,2.79,0.5
1994-09-27 00:00:00,6.81,0.54
1994-09-28 00:00:00,14.35,0.68
1994-09-29 00:00:00,0.8,0.6
1994-10-01 00:00:00,2.21,0.57
1994-10-01 00:00:00,8.56,0.63
1994-10-02 00:00:00,4.04,0.61
1994-10-03 00:00:00,1.73,0.59
1994-10-04 00:00:00,1.54,0.58
1994-10-05 00:00:00,3.94,0.61
1994-10-06 00:00:00,0.32,0.58
1994-10-07 00:00:00,1.75,0.57
1994-10-09 00:00:00,11.42,0.66
1994-10-10 00:00:00,4.32,0.62
1994-10-11 00:00:00,1.5,0.61
1994-10-12 00:00:00,1.3,0.6
1994-10-13 00:00:00,3.77,0.61
1994-10-14 00:00:00,3.09,0.62
1994-10-17 00:00:00,0.33,0.58
1994-10-18 00:00:00,0.63,0.57
1994-10-19 00:00:00,1.02,0.56
1994-10-22 00:00:00,0.66,0.53
1994-10-24 00:00:00,0.34,0.52
1994-10-27 00:00:00,0.1,0.48
1994-10-28 00:00:00,0.09,0.48
1994-10-31 00:00:00,2.0,0.48
1994-11-01 00:00:00,0.55,0.48
1994-11-02 00:00:00,5.11,0.5
1994-11-03 00:00:00,7.72,0.61
1994-11-04 00:00:00,1.36,0.59
1994-11-06 00:00:00,2.22,0.56
1994-11-07 00:00:00,9.56,0.62
1994-11-08 00:00:00,3.56,0.61
1994-11-09 00:00:00,0.53,0.59
1994-11-10 00:00:00,0.32,0.56
1994-11-11 00:00:00,5.26,0.57
1994-11-12 00:00:00,3.22,0.59
1994-11-13 00:00:00,2.78,0.57
1994-11-14 00:00:00,6.79,0.59
1994-11-15 00:00:00,6.52,0.62
1994-11-16 00:00:00,0.63,0.58
1994-11-21 00:00:00,0.2,0.48
1994-11-22 00:00:00,1.34,0.48
1994-11-23 00:00:00,1.66,0.5
1994-11-26 00:00:00,0.61,0.47
1994-11-28 00:00:00,0.42,0.47
1994-12-01 00:00:00,0.26,0.45
1994-12-05 00:00:00,0.32,0.43
1994-12-06 00:00:00,0.86,0.43
1994-12-08 00:00:00,0.04,0.42
1994-12-09 00:00:00,0.09,0.41
1994-12-10 00:00:00,0.17,0.41
1994-12-11 00:00:00,0.56,0.4
1994-12-14 00:00:00,0.22,0.39
1994-12-15 00:00:00,0.17,0.38
1994-12-16 00:00:00,0.26,0.38
1994-12-18 00:00:00,0.31,0.37
1994-12-21 00:00:00,0.12,0.36
1994-12-23 00:00:00,0.22,0.35
1994-12-24 00:00:00,0.1,0.36
1994-12-25 00:00:00,0.23,0.36
1994-12-26 00:00:00,0.32,0.36
1995-01-01 00:00:00,0.39,0.34
1995-01-02 00:00:00,1.57,0.35
1995-01-07 00:00:00,0.71,0.34
1995-01-22 00:00:00,0.13,0.3
1995-01-23 00:00:00,0.15,0.3
1995-01-24 00:00:00,0.68,0.3
1995-01-25 00:00:00,1.42,0.32
1995-01-29 00:00:00,0.11,0.31
1995-01-30 00:00:00,0.99,0.32
1995-01-31 00:00:00,0.49,0.33
1995-02-07 00:00:00,0.19,0.32
1995-02-08 00:00:00,0.53,0.33
1995-02-28 00:00:00,0.09,0.26
1995-03-29 00:00:00,0.29,0.26
1995-03-04 00:00:00,0.11,0.25
1995-03-06 00:00:00,0.06,0.24
1995-03-25 00:00:00,0.04,0.22
1995-03-28 00:00:00,0.05,0.22
1995-03-29 00:00:00,1.53,0.23
1995-04-30 00:00:00,5.97,0.29
1995-04-01 00:00:00,12.92,0.55
1995-04-02 00:00:00,0.82,0.52
1995-04-05 00:00:00,0.45,0.45
1995-04-06 00:00:00,0.74,0.46
1995-04-09 00:00:00,0.45,0.44
1995-04-10 00:00:00,0.65,0.45
1995-04-11 00:00:00,0.02,0.44
1995-04-12 00:00:00,0.63,0.43
1995-04-13 00:00:00,12.97,0.53
1995-04-15 00:00:00,0.86,0.5
1995-04-16 00:00:00,1.52,0.49
1995-04-17 00:00:00,0.19,0.48
1995-04-18 00:00:00,1.42,0.48
1995-04-19 00:00:00,1.99,0.48
1995-04-20 00:00:00,10.54,0.56
1995-04-22 00:00:00,0.53,0.52
1995-04-23 00:00:00,4.19,0.53
1995-04-24 00:00:00,8.45,0.57
1995-04-25 00:00:00,15.56,0.67
1995-04-26 00:00:00,1.26,0.62
1995-05-30 00:00:00,3.2,0.57
1995-05-01 00:00:00,10.49,0.63
1995-05-02 00:00:00,4.11,0.61
1995-05-05 00:00:00,1.58,0.57
1995-05-06 00:00:00,1.31,0.57
1995-05-08 00:00:00,1.33,0.55
1995-05-09 00:00:00,4.36,0.59
1995-05-11 00:00:00,0.94,0.55
1995-05-12 00:00:00,4.35,0.59
1995-05-13 00:00:00,1.53,0.56
1995-05-14 00:00:00,5.84,0.6
1995-05-15 00:00:00,1.97,0.58
1995-05-16 00:00:00,2.15,0.58
1995-05-17 00:00:00,0.7,0.55
1995-05-18 00:00:00,2.76,0.57
1995-05-19 00:00:00,3.77,0.59
1995-05-21 00:00:00,0.69,0.57
1995-05-22 00:00:00,1.81,0.57
1995-05-24 00:00:00,1.76,0.56
1995-05-25 00:00:00,1.73,0.57
1995-06-30 00:00:00,3.13,0.55
1995-07-01 00:00:00,10.65,0.65
1995-06-01 00:00:00,6.11,0.62
1995-06-02 00:00:00,1.07,0.6
1995-06-03 00:00:00,0.19,0.57
1995-06-04 00:00:00,0.89,0.57
1995-06-05 00:00:00,2.56,0.58
1995-06-06 00:00:00,4.52,0.62
1995-06-07 00:00:00,8.09,0.63
1995-06-08 00:00:00,10.33,0.67
1995-06-09 00:00:00,2.53,0.62
1995-06-10 00:00:00,4.02,0.62
1995-06-11 00:00:00,5.74,0.62
1995-06-12 00:00:00,9.4,0.66
1995-06-13 00:00:00,10.89,0.68
1995-06-14 00:00:00,16.6,0.73
1995-06-15 00:00:00,41.37,0.84
1995-06-16 00:00:00,3.69,0.73
1995-06-17 00:00:00,13.77,0.77
1995-06-18 00:00:00,9.3,0.74
1995-06-19 00:00:00,25.72,0.84
1995-06-20 00:00:00,4.93,0.77
1995-06-21 00:00:00,1.81,0.73
1995-06-22 00:00:00,17.74,0.75
1995-06-23 00:00:00,70.97,0.93
1995-06-24 00:00:00,17.13,0.86
1995-06-25 00:00:00,29.39,0.85
1995-06-28 00:00:00,0.97,0.74
1995-07-29 00:00:00,4.02,0.76
1995-07-30 00:00:00,3.94,0.75
1995-07-31 00:00:00,7.72,0.79
1995-07-01 00:00:00,14.04,0.79
1995-07-02 00:00:00,16.41,0.81
1995-07-03 00:00:00,8.0,0.8
1995-07-04 00:00:00,35.64,0.86
1995-07-05 00:00:00,17.81,0.87
1995-07-06 00:00:00,35.48,0.88
1995-07-07 00:00:00,27.42,0.91
1995-07-08 00:00:00,0.68,0.83
1995-07-09 00:00:00,1.39,0.81
1995-07-10 00:00:00,3.84,0.81
1995-07-11 00:00:00,12.29,0.84
1995-07-12 00:00:00,2.23,0.82
1995-07-13 00:00:00,4.84,0.82
1995-07-14 00:00:00,16.73,0.83
1995-07-15 00:00:00,19.88,0.87
1995-07-16 00:00:00,1.4,0.82
1995-07-17 00:00:00,1.13,0.81
1995-07-18 00:00:00,14.11,0.84
1995-07-19 00:00:00,12.67,0.86
1995-07-20 00:00:00,32.22,0.88
1995-07-21 00:00:00,6.79,0.86
1995-07-22 00:00:00,4.26,0.84
1995-07-23 00:00:00,7.76,0.84
1995-07-24 00:00:00,20.96,0.89
1995-07-25 00:00:00,15.98,0.88
1995-07-26 00:00:00,2.2,0.84
1995-07-27 00:00:00,2.37,0.84
1995-07-28 00:00:00,5.44,0.85
1995-08-29 00:00:00,12.87,0.87
1995-08-01 00:00:00,18.3,0.89
1995-08-02 00:00:00,9.24,0.88
1995-08-03 00:00:00,19.54,0.89
1995-08-04 00:00:00,8.31,0.89
1995-08-05 00:00:00,8.22,0.88
1995-08-06 00:00:00,2.66,0.87
1995-08-07 00:00:00,4.1,0.87
1995-08-08 00:00:00,0.23,0.86
1995-08-09 00:00:00,5.04,0.86
1995-08-10 00:00:00,7.06,0.88
1995-08-11 00:00:00,3.94,0.87
1995-08-12 00:00:00,5.21,0.87
1995-08-13 00:00:00,5.38,0.87
1995-08-14 00:00:00,4.61,0.87
1995-08-15 00:00:00,13.58,0.88
1995-08-16 00:00:00,7.54,0.88
1995-08-17 00:00:00,6.03,0.88
1995-08-18 00:00:00,4.53,0.88
1995-08-19 00:00:00,1.15,0.87
1995-08-20 00:00:00,2.26,0.86
1995-08-21 00:00:00,1.2,0.85
1995-08-22 00:00:00,1.05,0.85
1995-08-23 00:00:00,12.5,0.87
1995-08-24 00:00:00,16.14,0.91
1995-08-25 00:00:00,15.89,0.9
1995-08-26 00:00:00,2.02,0.88
1995-08-27 00:00:00,15.89,0.91
1995-08-28 00:00:00,5.91,0.89
1995-08-29 00:00:00,8.36,0.89
1995-08-30 00:00:00,9.76,0.89
1995-09-01 00:00:00,12.88,0.91
1995-09-02 00:00:00,3.96,0.89
1995-09-03 00:00:00,3.09,0.89
1995-09-04 00:00:00,9.23,0.91
1995-09-05 00:00:00,7.48,0.91
1995-09-06 00:00:00,10.1,0.9
1995-09-07 00:00:00,19.95,0.92
1995-09-08 00:00:00,10.2,0.91
1995-09-09 00:00:00,19.69,0.92
1995-09-10 00:00:00,23.41,0.95
1995-09-11 00:00:00,8.28,0.93
1995-09-12 00:00:00,6.52,0.93
1995-09-13 00:00:00,13.15,0.93
1995-09-14 00:00:00,21.24,0.94
1995-09-15 00:00:00,1.54,0.91
1995-09-16 00:00:00,3.17,0.91
1995-09-17 00:00:00,11.18,0.93
1995-09-18 00:00:00,2.58,0.91
1995-09-19 00:00:00,7.83,0.91
1995-09-20 00:00:00,11.95,0.93
1995-09-21 00:00:00,7.0,0.92
1995-09-22 00:00:00,8.24,0.92
1995-09-23 00:00:00,8.46,0.92
1995-09-24 00:00:00,13.34,0.93
1995-09-25 00:00:00,13.09,0.94
1995-09-26 00:00:00,21.35,0.95
1995-09-27 00:00:00,35.52,0.96
1995-09-28 00:00:00,7.56,0.94
1995-09-29 00:00:00,14.02,0.95
1995-09-30 00:00:00,3.81,0.95
1995-10-30 00:00:00,2.97,0.94
1995-10-01 00:00:00,9.64,0.94
1995-10-02 00:00:00,19.9,0.95
1995-10-03 00:00:00,2.13,0.93
1995-10-04 00:00:00,5.28,0.93
1995-10-05 00:00:00,13.32,0.95
1995-10-06 00:00:00,14.71,0.94
1995-10-07 00:00:00,0.24,0.93
1995-10-08 00:00:00,0.16,0.92
1995-10-09 00:00:00,0.38,0.91
1995-10-10 00:00:00,0.21,0.91
1995-10-11 00:00:00,0.09,0.91
1995-10-12 00:00:00,0.02,0.91
1995-10-13 00:00:00,0.12,0.91
1995-10-14 00:00:00,1.24,0.9
1995-10-15 00:00:00,5.31,0.91
1995-10-16 00:00:00,6.43,0.91
1995-10-17 00:00:00,6.37,0.91
1995-10-18 00:00:00,3.22,0.91
1995-10-19 00:00:00,0.29,0.9
1995-10-20 00:00:00,2.77,0.9
1995-10-21 00:00:00,18.61,0.92
1995-10-22 00:00:00,6.36,0.91
1995-10-23 00:00:00,2.05,0.9
1995-10-24 00:00:00,4.28,0.9
1995-10-25 00:00:00,4.05,0.9
1995-10-26 00:00:00,0.67,0.9
1995-10-27 00:00:00,2.34,0.89
1995-10-28 00:00:00,0.73,0.89
1995-10-29 00:00:00,0.54,0.89
1995-12-01 00:00:00,0.02,0.88
1995-11-01 00:00:00,0.08,0.88
1995-11-02 00:00:00,0.17,0.88
1995-11-03 00:00:00,0.27,0.87
1995-11-04 00:00:00,0.07,0.87
1995-11-05 00:00:00,0.25,0.86
1995-11-06 00:00:00,0.03,0.86
1995-11-07 00:00:00,0.16,0.85
1995-11-08 00:00:00,0.13,0.85
1995-11-11 00:00:00,1.62,0.84
1995-11-12 00:00:00,0.08,0.84
1995-11-13 00:00:00,3.02,0.84
1995-11-14 00:00:00,5.19,0.85
1995-11-15 00:00:00,0.13,0.84
1995-11-18 00:00:00,0.52,0.83
1995-11-19 00:00:00,3.37,0.84
1995-11-20 00:00:00,2.35,0.83
1995-11-21 00:00:00,6.47,0.84
1995-11-22 00:00:00,0.01,0.83
1995-11-23 00:00:00,1.41,0.82
1995-11-24 00:00:00,2.13,0.82
1995-11-28 00:00:00,0.2,0.8
1995-11-29 00:00:00,5.28,0.82
1995-12-01 00:00:00,0.45,0.8
1995-12-03 00:00:00,0.37,0.79
1995-12-06 00:00:00,0.14,0.78
1995-12-07 00:00:00,4.76,0.79
1995-12-08 00:00:00,2.07,0.8
1995-12-10 00:00:00,0.04,0.77
1995-12-14 00:00:00,0.02,0.76
1995-12-15 00:00:00,0.24,0.76
1995-12-19 00:00:00,0.27,0.75
1995-12-20 00:00:00,0.62,0.75
1995-12-21 00:00:00,0.08,0.74
1995-12-22 00:00:00,0.37,0.73
1995-12-23 00:00:00,0.77,0.73
1995-12-25 00:00:00,2.38,0.74
1995-12-26 00:00:00,31.56,0.82
1996-01-06 00:00:00,0.27,0.73
1996-01-07 00:00:00,3.27,0.74
1996-01-08 00:00:00,0.79,0.73
1996-01-19 00:00:00,0.25,0.68
1996-01-23 00:00:00,0.06,0.66
1996-01-24 00:00:00,0.26,0.66
1996-01-25 00:00:00,0.05,0.66
1996-02-03 00:00:00,0.29,0.64
1996-02-12 00:00:00,0.38,0.62
1996-02-13 00:00:00,0.2,0.62
1996-02-14 00:00:00,0.33,0.62
1996-02-18 00:00:00,0.02,0.6
1996-03-06 00:00:00,0.41,0.51
1996-03-07 00:00:00,0.24,0.51
1996-03-08 00:00:00,1.45,0.51
1996-03-09 00:00:00,8.73,0.55
1996-03-10 00:00:00,5.97,0.58
1996-03-19 00:00:00,0.33,0.49
1996-03-20 00:00:00,2.79,0.51
1996-04-06 00:00:00,0.05,0.38
1996-04-07 00:00:00,0.21,0.38
1996-04-08 00:00:00,0.09,0.38
1996-04-09 00:00:00,0.54,0.39
1996-04-11 00:00:00,1.68,0.46
1996-04-12 00:00:00,0.93,0.46
1996-04-13 00:00:00,0.29,0.45
1996-04-14 00:00:00,1.77,0.46
1996-04-15 00:00:00,5.08,0.52
1996-04-17 00:00:00,1.4,0.51
1996-04-18 00:00:00,1.28,0.5
1996-04-19 00:00:00,0.91,0.49
1996-04-21 00:00:00,0.49,0.48
1996-04-22 00:00:00,1.31,0.49
1996-04-23 00:00:00,1.45,0.48
1996-04-24 00:00:00,4.99,0.52
1996-04-25 00:00:00,0.67,0.49
1996-04-27 00:00:00,1.76,0.48
1996-04-28 00:00:00,1.0,0.49
1996-04-29 00:00:00,0.95,0.49
1996-05-30 00:00:00,1.55,0.48
1996-05-31 00:00:00,3.86,0.51
1996-05-01 00:00:00,0.21,0.5
